keyword,category,video_id,title,published_date,duration_seconds,view_count,like_count,comment_count
CRISPR-Cas9 delivery systems in plant breeding,Modern,aTW9M3EvYVM,CRISPR Cas9system,2023-07-22T19:23:54Z,331.0,33,3,0
CRISPR-Cas9 delivery systems in plant breeding,Modern,rLMeiA3mU_A,S3E6 - Gene editing with CRISPR and its impact on plant breeding,2022-03-17T08:00:24Z,1631.0,68,1,0
CRISPR-Cas9 delivery systems in plant breeding,Modern,YYZT_RjwaxQ,Yinying Pu: CRISPR-Cas9 Genome Editing for Augmented/Synergistic Ultrasound Tumor Nanotherapy,2022-12-20T16:33:47Z,550.0,27,0,0
CRISPR-Cas9 delivery systems in plant breeding,Modern,PnxYhf2PG6I,Yiping Qi: The promise and challenges of plant genome editing,2018-04-11T14:28:06Z,2891.0,617,11,0
CRISPR-Cas9 delivery systems in plant breeding,Modern,3IZEtgNaLFM,CRISPR/Cas9-mediated Immunity in Plants Against Pathogens,2019-03-11T15:17:01Z,157.0,18,0,0
CRISPR-Cas9 delivery systems in plant breeding,Modern,K4nfOdVMsik,CRISPR in Agriculture at World CRISPR Day 2020,2020-11-05T04:05:53Z,3142.0,1394,29,0
CRISPR-Cas9 delivery systems in plant breeding,Modern,rkxJ8QlHLPE,Plant Genome Editing and Engineering,2021-07-06T21:52:27Z,4492.0,163,3,0
CRISPR-Cas9 delivery systems in plant breeding,Modern,2ba2KjBkXNc,"Jennifer Doudna, Ph.D., ""CRISPR Systems:  Nature's Toolkit for Genome Editing.""",2018-09-18T07:05:30Z,4679.0,1538,15,0
CRISPR-Cas9 delivery systems in plant breeding,Modern,5TwcCgvoxDw,Can CRISPR/Cas9 genome editing dwarf maize?,2018-10-09T02:12:02Z,769.0,558,13,0
CRISPR-Cas9 delivery systems in plant breeding,Modern,TJnWUF7d2R4,Upgrading the CRISPR Toolbox - New Strategies Sharpen the CRISPR-Cas9..,2019-05-14T18:11:11Z,2104.0,331,7,0
CRISPR-Cas9 delivery systems in plant breeding,Modern,I8JpT2sIjww,Innovative Tools for Crop Breeding,2021-03-26T06:15:50Z,5194.0,319,10,0
CRISPR-Cas9 delivery systems in plant breeding,Modern,28ha3em1MNg,Genome Editing using Designered Nucleases in Plants,2020-05-31T12:23:11Z,1078.0,404,40,6
CRISPR-Cas9 delivery systems in plant breeding,Modern,qijdOxQFOew,"Genome editing tools for enhancing resistance against diseases in crop plants by Dr  A Kumar_jan1,20",2021-07-30T11:38:24Z,6024.0,596,23,0
CRISPR-Cas9 delivery systems in plant breeding,Modern,a4dqxNGY0G4,Science Unwrapped: A CRISPR Understanding,2021-03-16T18:08:28Z,4516.0,464,17,0
CRISPR-Cas9 delivery systems in plant breeding,Modern,NTXlBNRKe90,"Driving Drug Development with CRISPR/Cas9 | Vital Science: S2, E06",2021-02-12T19:01:03Z,1601.0,729,10,2
CRISPR-Cas9 delivery systems in plant breeding,Modern,5TTBbU2QIgI,Hacking the Genome: Fighting Disease in the CRISPR Era,2018-10-31T22:07:17Z,4837.0,699,13,1
CRISPR-Cas9 delivery systems in plant breeding,Modern,4Z0vFnK-txk,"CS-AI Invited Talk on ""Applications of CRISPR-Cas9/cpf1 in Crop Improvement",2022-04-12T06:54:31Z,5783.0,417,20,1
CRISPR-Cas9 delivery systems in plant breeding,Modern,JDVgtIANpQY,Webinar “Genome Editing: A Tool for Gene Function Studies and Crop Improvement”,2022-10-28T19:17:19Z,2562.0,151,3,0
CRISPR-Cas9 delivery systems in plant breeding,Modern,qxZY56M83J4,Bioenergy 101: Accelerating Plant Gene Editing,2021-07-19T16:12:34Z,467.0,244,5,1
CRISPR-Cas9 delivery systems in plant breeding,Modern,CDw4WPng2iE,Genetic Engineering,2023-09-29T01:05:16Z,505.0,601451,8422,169
CRISPR-Cas9 delivery systems in plant breeding,Modern,EUnEqkwMhaw,CRISPR/Cas9 gene editing and other novel strategies for crop improvement,2021-03-05T07:15:07Z,2228.0,163,3,0
CRISPR-Cas9 delivery systems in plant breeding,Modern,ivSuP60FqwI,Genetic Editing Webinar - Part I,2019-01-23T20:51:44Z,1157.0,155,1,0
CRISPR-Cas9 delivery systems in plant breeding,Modern,gJA6YHhgASU,Crispr-Cas9,2020-12-08T13:27:46Z,3286.0,118,1,0
CRISPR-Cas9 delivery systems in plant breeding,Modern,l7oqR96HY14,Engineering Isogenic Melanoma Models Webinar,2019-03-30T18:55:02Z,3269.0,96,2,0
CRISPR-Cas9 delivery systems in plant breeding,Modern,hfIijKIoDqQ,20210510  - Genome Editing Beyond the EU a Global Conversation  - Prof Doudna's presentation + Q&A,2021-10-12T15:22:42Z,3026.0,159,4,2
CRISPR-Cas9 delivery systems in plant breeding,Modern,6OrDwRyz9A8,Presentation on CRISPR Cas 9,2021-04-16T10:52:30Z,688.0,191,4,0
CRISPR-Cas9 delivery systems in plant breeding,Modern,m76foee7Eo8,TWiM 184: CRISPR-Cas immune systems,2020-10-10T14:57:42Z,5181.0,4831,142,7
CRISPR-Cas9 delivery systems in plant breeding,Modern,FW_oUnwkuKU,CRISPR Systems: Nature’s Toolkit for Genome Editing - 2018 Dickson Prize,2018-02-01T21:16:09Z,3925.0,21647,378,22
CRISPR-Cas9 delivery systems in plant breeding,Modern,Qy-9inIumrM,Limitations and solutions associated with CRISPR technology,2023-04-20T13:21:32Z,256.0,466,7,0
Pangenomics in plant breeding,Modern,fEVYFCTN0HY,What is Pangenome? Importance of Pan-genome,2022-10-28T15:06:10Z,219.0,8309,174,7
Pangenomics in plant breeding,Modern,d3ofquD4b9M,Pangenomics and machine learning for crop improvement,2023-04-12T14:48:11Z,3445.0,1038,31,1
Pangenomics in plant breeding,Modern,mryEptHReyQ,Pangenomics,2021-12-21T04:19:36Z,1778.0,1838,0,2
Pangenomics in plant breeding,Modern,b2qU9CDEWZE,Unearthing the Biology in Plant & Animal Genomes,2021-05-21T04:40:27Z,744.0,381,5,2
Pangenomics in plant breeding,Modern,oeVcy5CK3Eg,Towards the Pangenome of banana,2022-04-28T05:03:19Z,1897.0,590,8,0
Pangenomics in plant breeding,Modern,GPQlqksXR90,What is a pan-genome (in three minutes)?,2021-12-10T09:09:45Z,179.0,4771,112,5
Pangenomics in plant breeding,Modern,gt4n52gQ_qI,The 10 wheat genome project: Towards a Pan-genome of wheat,2017-07-11T09:57:05Z,1192.0,1088,12,0
Pangenomics in plant breeding,Modern,XcdR1Guii68,Plant pangenomics,2024-04-30T06:45:35Z,515.0,10,0,0
Pangenomics in plant breeding,Modern,BhlxS0hDeHk,Francois Sabot - Taking crop research to the pangenome level,2021-05-24T14:09:48Z,636.0,283,2,0
Pangenomics in plant breeding,Modern,FZ-Cn0mw3Q8,Guest Lecture Series -GPB - Integrating Molecular Breeding in Crop Improvement - Dr. Gopala Krishnan,2023-03-14T11:35:40Z,5465.0,436,6,0
Pangenomics in plant breeding,Modern,238qhB-_6Z0,Pangenomes for Crop Plants,2021-02-05T22:43:04Z,1902.0,989,13,0
Pangenomics in plant breeding,Modern,j3IdXK25g6s,Analyzing and utilizing Structural Variations in plant breeding and research at KeyGene,2021-01-07T12:53:26Z,76.0,462,8,1
Pangenomics in plant breeding,Modern,WsTZfQHMiJY,NRGene Webinar: From Genomes to Genetics and Breeding Decisions with GenoMAGIC,2017-11-14T09:36:22Z,2779.0,1673,15,0
Pangenomics in plant breeding,Modern,G81fkEW1QYg,Improving genome assemblies and capturing genome variation data for applied crop improvement,2015-02-26T05:40:24Z,1791.0,31,1,0
Pangenomics in plant breeding,Modern,QsM4MTs3AWk,IBH Seminar | OzBarley: from genome to phenome and back again,2024-07-16T09:40:59Z,2947.0,89,1,0
Pangenomics in plant breeding,Modern,tr-1MkpPibc,Panning for genetic gold: pan-genomics and other omics resources for crop improvement,2022-03-09T03:19:33Z,3457.0,467,5,0
Pangenomics in plant breeding,Modern,y92O5CQTu8A,Cotton pan-genome consortium,2019-09-25T11:00:00Z,2263.0,268,2,0
Pangenomics in plant breeding,Modern,pVaHxtWKPW0,3° day of III InterGen Series: Multiomic analyzes in plant breeding,2022-09-30T12:25:36Z,10808.0,183,9,0
Pangenomics in plant breeding,Modern,lTvHXdSePfQ,Genomics and bioinformatics requirements for future crop breeding by Dave Edwards,2017-12-27T05:37:15Z,1839.0,390,6,0
Pangenomics in plant breeding,Modern,eU0X1eeXLU0,Unlocking the banana pangenome: harnessing genetic diversity,2024-05-29T16:20:06Z,576.0,83,2,0
Pangenomics in plant breeding,Modern,dUnFxrzZAY0,Generating a Vaccinium Pangenome To Unlock Previously Hidden Genetic Variation,2022-08-22T18:26:31Z,3105.0,148,5,1
Pangenomics in plant breeding,Modern,wJc0u8xfH8Q,The evolving definition of a gene in the context of modern plant breeding (Prof. Michele Morgante),2022-09-18T10:35:36Z,2841.0,318,9,0
Pangenomics in plant breeding,Modern,sfTEVNOS0qg,Understanding the Biology of Genomes with HiFi Sequencing,2020-05-13T23:27:29Z,3347.0,1642,19,0
Pangenomics in plant breeding,Modern,vFJDWN-sZM0,Capsicum webinar - Understanding Comprehensive Genomic Diversity in the Capsicum Pan Genome,2019-11-13T09:52:59Z,1858.0,387,7,0
Pangenomics in plant breeding,Modern,Bu2pL4Op0MU,Shital Dixit invites you to KeyGene's two-part webinar on PanGenomes,2021-01-25T20:29:55Z,78.0,169,3,0
Pangenomics in plant breeding,Modern,udIdxR_5O1g,"Crop Domestication: From 10,000 BC to Today",2023-03-01T02:21:54Z,841.0,242,1,0
Pangenomics in plant breeding,Modern,w0QL5titNv4,"Sequencing, Math, and Avoidance: a few approaches to autotetraploid breeding",2021-03-05T16:41:27Z,2730.0,446,18,0
Pangenomics in plant breeding,Modern,DpwK5V-oSsU,SRA Webinar: The Complex Polyploid Genome Architecture of Sugarcane,2024-05-22T05:22:46Z,3635.0,106,1,0
Pangenomics in plant breeding,Modern,s02jSkSR_nk,KeyGene Remote Breeding,2020-09-21T16:09:37Z,78.0,218,1,0
Pangenomics in plant breeding,Modern,zwPvpWDLtyo,The Aegilops tauschii pangenome - A tool for harnessing wild wheat genetic diversity,2023-07-13T18:48:00Z,3606.0,559,14,0
Pangenomics in plant breeding,Modern,koYYx1KX0mk,The Canola Journey  - Past and present diversity captured through pan-genome.,2021-03-18T08:40:45Z,3265.0,563,8,1
Pangenomics in plant breeding,Modern,iZSl96cU_8A,What your single reference genome is not telling you,2019-08-01T10:46:58Z,3416.0,481,4,0
Pangenomics in plant breeding,Modern,DyszMZi-GWM,Advances in Genetics & Genomics,2023-03-24T00:16:33Z,4842.0,180,2,0
Pangenomics in plant breeding,Modern,fq1zopjm_T8,"3rd IPGG - Genomics and breeding innovations for legume improvement, Prof. Dr. Rajeev Varshney",2021-11-11T09:52:06Z,2555.0,186,5,0
Pangenomics in plant breeding,Modern,c2uPcNuLU9E,Kevin Fengler: Dawn of the crop pangenome era,2019-02-26T22:05:19Z,1634.0,979,12,1
Pangenomics in plant breeding,Modern,Wv_15kq0azc,Getting the Most Out of Your Breeding Program with DNA and RNA Sequencing,2021-09-23T23:19:59Z,3548.0,457,7,1
Pangenomics in plant breeding,Modern,Q6G6GNyWVzI,APS Seminar - 1-31-22- Yinjie Qiu,2022-04-27T21:10:07Z,3122.0,9,0,0
Pangenomics in plant breeding,Modern,snB3Z2B2hQU,Transposable Element-mediated Structural Variation: From McClintock to Pangenomes,2022-09-27T15:02:43Z,3291.0,116,5,0
Pangenomics in plant breeding,Modern,nhfdgNpHHk8,Invitation to KeyGene's two-part webinar on PanGenomes by Allen Sessions,2021-03-04T15:30:38Z,85.0,68,1,0
Pangenomics in plant breeding,Modern,etIOmoWYS50,Chris Pires: Impact of Polyploidy and Domestication on Genome and Network Evolution,2019-10-28T13:33:48Z,3556.0,505,8,1
Pangenomics in plant breeding,Modern,dUHY7sphqL4,Invitation to KeyGene's two-part webinar on PanGenomes by Erwin Datema,2021-02-04T15:17:50Z,32.0,60,1,0
Pangenomics in plant breeding,Modern,1uo7Wo1VwSQ,Lessons Learned and the Way Ahead  Cross Disciplinary Opportunities for Applying Genome to Phenome,2022-09-06T15:13:01Z,1907.0,9,0,0
Pangenomics in plant breeding,Modern,nYFPDu0Oqfg,"John Lovell, Genome Sequencing Centre JGI. Syntenic pan-genome annotations to accelerate molecular..",2022-05-20T09:23:37Z,799.0,37,1,0
Pangenomics in plant breeding,Modern,umOyJk7OxtE,Application of genomic tools to plant germplasm characterization,2022-04-28T02:41:52Z,4415.0,425,6,0
Pangenomics in plant breeding,Modern,1QNKb-ectJk,"Peter Van Dam, Genetwister Technologies. Graph-based pangenome analysis of a haplotype-resolved...",2022-05-20T11:12:28Z,724.0,95,1,0
Pangenomics in plant breeding,Modern,LHuaWg0BLyM,Chen Wu and Richard Espley - How a Bilberry Genome Contributes to Blueberry Breeding Programs,2023-06-29T02:00:06Z,2087.0,52,1,0
Pangenomics in plant breeding,Modern,_HQwMUGrm2I,Genetic Diversity and Human Capacity Building,2013-02-25T06:43:37Z,3734.0,130,0,0
Pangenomics in plant breeding,Modern,k_BEnbF3Hu4,Ultra-fast comparative genomics of complex genomes at population scale,2020-12-23T00:56:44Z,938.0,222,7,0
Pangenomics in plant breeding,Modern,KRv02yZwYEU,"NAPB Bioinformatics webinar 5 14 19, Dr  Amanda Hulse Kemp",2019-05-28T22:45:36Z,3838.0,502,8,0
Pangenomics in plant breeding,Modern,e0Nptc7SU2I,BIF 2020 Technical Breakout – Genomic and Genetic Prediction,2020-06-15T17:01:41Z,8404.0,89,1,0
Hologenomics in plant breeding,Modern,eaSW_7yXsoc,Postdoc Nikolaj Vendelbo explains how the BarleyMicroBreed project helps plants fight climate crisis,2023-05-15T09:14:15Z,554.0,181,3,0
Hologenomics in plant breeding,Modern,dA_0Z5Eme0I,Crop Drought Resilience in the Era of Hologenomics by Assistant Professor Chris Barnes,2024-07-30T08:53:31Z,1022.0,49,1,0
Hologenomics in plant breeding,Modern,pgL3rmZL9P0,Part 4: The Hologenome,2010-02-18T02:29:28Z,294.0,1388,13,1
Hologenomics in plant breeding,Modern,q6qkNKHFHTE,Not all animals (or body sites) need a microbiome - Hologenomics talk by Postdoc Raphael Eisenhofer,2022-11-23T10:50:25Z,1477.0,192,4,1
Hologenomics in plant breeding,Modern,Wh4kdRaSTV8,How evolution of host plants affects their microbiome composition,2020-03-23T14:14:23Z,103.0,154,2,0
Hologenomics in plant breeding,Modern,EcBxdP6F_n4,Evolutionary Hologenomics Podcast episode 3 - Marsupials and pouch microbiome,2021-12-17T10:58:51Z,6089.0,47,1,0
Hologenomics in plant breeding,Modern,kwamWFaugy4,Part 1: Beyond the Model System,2010-02-17T03:21:23Z,460.0,229,0,0
Hologenomics in plant breeding,Modern,MwEIsFPCGmo,PhD's Melisa Osborne and Kelly DeWeese - Harnessing the Hologenome for our Sustainable Future,2021-06-27T10:27:17Z,1596.0,105,4,0
Hologenomics in plant breeding,Modern,8B-qwfCTk8A,CGIL seminar Winter 2023 - Dr. Luciana Regitano,2023-04-17T21:09:10Z,3498.0,61,1,0
Hologenomics in plant breeding,Modern,GEFEqEAvhcM,Winds of Change - Breathing a New Disciplinary Matrix Into Biology by Professor Seth Bordenstein,2024-07-12T06:20:37Z,2728.0,733,22,0
Hologenomics in plant breeding,Modern,dbKGta3Cp2Y,Part 3: Examples from Tropical Agriculture 2: Cassava,2010-02-17T05:57:22Z,552.0,332,2,0
Hologenomics in plant breeding,Modern,rf4SEy7eFmw,AquaGen - From traditional to modern selective breeding,2019-10-03T10:09:30Z,231.0,963,5,0
Hologenomics in plant breeding,Modern,VoWYVpGC-i4,Part 2: Examples from Tropical Agriculture 1: Sugarcane,2010-02-17T04:28:10Z,402.0,242,1,0
Hologenomics in plant breeding,Modern,_-2y1_6AXSQ,Holobiont Evolution: Population Genetic Theory for the Hologenome,2020-10-12T01:09:30Z,5833.0,488,12,1
Hologenomics in plant breeding,Modern,JTwo9nFOCvg,Into The Cropland Microbiota,2020-05-29T04:03:09Z,6896.0,931,45,0
Hologenomics in plant breeding,Modern,-1hSFWhmaOk,Genomic tools for breeding and conservation EAAP 2021 virtual seminar,2021-09-03T03:40:17Z,2217.0,287,3,0
Hologenomics in plant breeding,Modern,WkpqLcYYiVw,Genetic approach to Cotton-top tamarin conservation by PhD student Linett Rasmussen,2022-03-15T11:49:05Z,1350.0,52,1,1
Hologenomics in plant breeding,Modern,QgQzXBe7sg4,Plantae Presents - Sheng-Yang He and Jonathan Jacobs,2021-03-19T16:22:09Z,2062.0,653,9,0
Hologenomics in plant breeding,Modern,TFqqK7Ntb5I,Seth Bordenstein: The Urge to Merge - Towards A Unified Theory On The Origin of Species,2014-12-04T20:41:46Z,4239.0,556,10,3
Hologenomics in plant breeding,Modern,m_05gEaAHWk,"Adaptation of fish to various environmental temperature, Hologenome theory of evolution explained",2018-11-22T10:43:29Z,701.0,13431,538,16
Hologenomics in plant breeding,Modern,WAkwwe2iPVE,"Multilevel selection, population genetics and cooperation in structured populations",2016-07-19T17:53:49Z,6833.0,596,7,0
Hologenomics in plant breeding,Modern,iELt5L5rDtE,Plant Microbiome Dynamics And Identification Ft Brandon Potter @Growinghigher,2021-08-03T20:00:17Z,7262.0,324,31,7
Hologenomics in plant breeding,Modern,vZKPCjdnkgg,Keep One Another Close: The Importance of Wildlife-Microbe Symbioses in a Changing World- Kevin Kohl,2024-08-01T08:02:12Z,2128.0,323,5,0
Hologenomics in plant breeding,Modern,lBIWWPTE7lg,Cambia Featured on ABC TV Australia - March 26 2009,2009-07-15T06:57:42Z,345.0,1222,1,1
Hologenomics in plant breeding,Modern,o8jhRra-x4Y,Launching the new Apollo Service: collaborative genome annotation for Australian researchers,2021-10-06T01:14:00Z,3193.0,312,6,0
Hologenomics in plant breeding,Modern,06SxdrLjWrs,Cannabis Microbiome,2021-01-20T23:11:09Z,7186.0,6627,278,23
Hologenomics in plant breeding,Modern,WIYwywKPx9k,"🐞Symbiotic, Mutualistic, and Parasitic Plant Relationships, Brix, Pest Resistance, and More,...",2022-03-28T21:01:20Z,3147.0,442,31,7
Hologenomics in plant breeding,Modern,_VffE1wPEvg,The microbiome and Darwin's mystery of mysteries | Seth Bordenstein,2016-05-02T21:12:22Z,3939.0,223,6,1
Hologenomics in plant breeding,Modern,VzPD009qTN4,How Bacteria Rule Over Your Body – The Microbiome,2017-10-05T12:39:18Z,458.0,10213199,266004,11549
Hologenomics in plant breeding,Modern,l0eoA2gjqyY,"Unravelling the Genomic Mysteries of Plant Pathogenic Fungi I Dr. Sudhir Navathe, MACS-ARI, Pune",2023-12-19T05:46:46Z,2235.0,44,1,0
Hologenomics in plant breeding,Modern,Hc89Rrs_ykY,"""Learning from the planet to heal the planet: Microbial Ecosystems"" - Full talk",2022-05-10T14:52:00Z,5522.0,218,10,0
Hologenomics in plant breeding,Modern,_nFHaQQRHHM,Agri Innovations from Bioprime,2022-11-22T06:11:41Z,4004.0,294,7,0
Hologenomics in plant breeding,Modern,rqtYtO3bnfU,"WRI Webinar - Bo Xu & Yi Zhou, School of Agriculture, Food and Wine",2021-06-23T04:57:38Z,2788.0,32,0,0
Hologenomics in plant breeding,Modern,7INevOXQ6b8,"The Science Jerks Podcast Ep21: Hologenesiology, Phytology and Gerentology with Jesse Thorn",2014-03-14T20:09:51Z,2227.0,30,1,0
Hologenomics in plant breeding,Modern,pXAjxScxLU4,Darwin’s Blind Spot – The Microbial Making of a Species,2016-10-19T13:54:56Z,3662.0,856,10,0
Hologenomics in plant breeding,Modern,u4QNecuahtU,What in the world is a wombat?,2023-02-24T07:22:18Z,1752.0,21,0,0
Hologenomics in plant breeding,Modern,RP9xSQo0_-Q,Seth Bordenstein: Discover the Microbes Within! The Wolbachia Project,2012-11-19T00:10:48Z,2583.0,1181,10,1
Hologenomics in plant breeding,Modern,VmCKfBhpEn4,FindingPheno: Multi-omics data analysis for genotype-phenotype associations.,2022-04-26T15:36:57Z,136.0,243,5,0
Hologenomics in plant breeding,Modern,vuSjc1qsnOQ,"HMSC Research Seminar, Nov 21, 2019",2020-11-10T23:42:48Z,3383.0,41,1,0
Hologenomics in plant breeding,Modern,fgDPO9IM7HU,Webinar 9 |Radiation as a tool for exploring applications of agricultural biotechnology | LIKHA,2020-08-17T11:10:59Z,3528.0,30,5,0
Hologenomics in plant breeding,Modern,JBbY64YcE5Q,Outline of evolution,2015-12-26T12:47:02Z,1271.0,24,0,0
Hologenomics in plant breeding,Modern,Rzl36QI2cms,7July 2021- Microbiome Supporting Regenerative Agriculture,2021-07-07T13:16:45Z,6748.0,143,1,0
Hologenomics in plant breeding,Modern,X8r7Nt2Jar8,You Complete Me: A Symbiotic View of Life,2020-10-21T15:08:56Z,4720.0,510,14,1
Hologenomics in plant breeding,Modern,fiYBGw8B4Qs,Tom Gilbert - Integrating the present with the past: are we there yet?,2021-07-04T19:00:07Z,1787.0,310,4,0
Hologenomics in plant breeding,Modern,liMsMqrswhg,"HMSC Research Seminar, Nov 21, 2019",2020-09-11T17:38:57Z,3383.0,86,0,0
Hologenomics in plant breeding,Modern,JbLeSudTje0,"Dr. Seth Bordenstein and my Freshman ""Never Really Alone"" Course on Symbioses and Parasitism.",2015-08-26T23:02:17Z,3240.0,29,1,0
Hologenomics in plant breeding,Modern,XffyQJOgLIs,GAMOT SA SPLAYED LEGS!?(ano ba ang splayed legs),2020-11-05T12:38:11Z,782.0,110,10,1
Hologenomics in plant breeding,Modern,vgvebCPcuaQ,Climate Change and the Migration of Infectious Diseases in the 21st Century - Dr. Bill Miller,2016-05-07T04:51:47Z,2841.0,48,1,0
Hologenomics in plant breeding,Modern,oEtmkkhZ7YE,The UQ Genomics Initiative: building a genomics community with global impact,2017-08-30T05:44:36Z,3817.0,125,0,0
Hologenomics in plant breeding,Modern,wODZsxGCVlc,26-Jun-2024: Special Event/Workshop: Multilevel Selection Theory,2024-08-19T18:32:02Z,17278.0,265,6,0
Digital twin modeling in plant breeding,Modern,8m97jmMgZBU,Digital twins in plant breeding - Rick van de Zedde - Seed Valley Talks,2022-06-10T10:00:06Z,791.0,1163,21,0
Digital twin modeling in plant breeding,Modern,gizcDDS6vhs,Digital Twins in Agriculture & Breeding | Soynomics Team,2024-12-19T16:00:38Z,234.0,9,0,0
Digital twin modeling in plant breeding,Modern,7d7A_8Pnv8c,"Where Digital Twins, virtual plants models and AI meet - van de Zedde, de Visser | Etincelle #15",2021-04-14T10:00:16Z,3676.0,1147,20,0
Digital twin modeling in plant breeding,Modern,Mko93DQ0zEY,Digital Twin for Harnessing Genetic Wealth in Crop Wild Relatives,2024-03-26T13:34:13Z,3361.0,43,0,0
Digital twin modeling in plant breeding,Modern,tqETMRGv074,In-Season Management of Agriculture Crops Using “Digital Twins” Models,2022-02-14T22:51:42Z,1268.0,2431,41,2
Digital twin modeling in plant breeding,Modern,PsgNNxjbnC8,Digital Twin farm,2023-04-01T08:02:08Z,50.0,46,0,0
Digital twin modeling in plant breeding,Modern,MiVPxPvgNMw,Digital twin for industrial greenhouses,2021-12-06T20:55:49Z,897.0,653,8,0
Digital twin modeling in plant breeding,Modern,1srC7wCDgTY,IAIC 2022 Event Theme 5- Digital Twin-Based Architecture for Smart Farming,2022-10-03T03:22:26Z,1248.0,199,4,0
Digital twin modeling in plant breeding,Modern,KeI3Q7icV8E,A Co-operative Engineering Platform to build a Plant Digital Twin,2022-10-04T11:54:33Z,1098.0,212,2,0
Digital twin modeling in plant breeding,Modern,TQZlX1wwzJA,Adapting to Extremes: The Impact of Precision Ag on Plant Breeding,2023-11-23T06:27:32Z,1544.0,79,0,0
Digital twin modeling in plant breeding,Modern,dxh3UXON3Tg,Soynomics: Digital Twin | (When Scientists Team with Engineers),2023-01-15T15:00:31Z,259.0,834,16,3
Digital twin modeling in plant breeding,Modern,qox3pmrCTqU,Digital Twin for Agribotics in livestock farms,2021-01-18T14:33:12Z,100.0,251,3,0
Digital twin modeling in plant breeding,Modern,ovKC_Jb9rTE,"Digital Twins:The virtual tomato crop for autonomous growing (Rick vande Zedde, WUR, Wageningen, NL)",2022-06-15T13:10:18Z,2269.0,1300,21,0
Digital twin modeling in plant breeding,Modern,jbor6kaqLRQ,Building-integrated agriculture: towards a digital twin for improving crop yield -  Rebecca Ward,2022-05-04T08:01:27Z,2498.0,527,7,0
Digital twin modeling in plant breeding,Modern,P1XPEWr_1pY,Create a 3D Digital Twin of a Forest from Tree Locations (Stem Map),2022-07-01T21:51:41Z,29.0,563,4,0
Digital twin modeling in plant breeding,Modern,Y0XE-vnakWg,Digital Twins Bridge Bioeconomy and Agri-Food Sectors | BBTWINS,2022-12-08T13:21:01Z,153.0,144,2,0
Digital twin modeling in plant breeding,Modern,bYqhOReZJ90,Digital Twin of a Pig,2021-05-07T21:19:41Z,14.0,195,2,0
Digital twin modeling in plant breeding,Modern,dTsQW0QN6s0,Prototype Digital Twin (pDT) for Wild Crop Relatives - Dag Endresen & Desalegn Chala Gelete (BioDT),2024-01-11T08:36:10Z,912.0,138,1,0
Digital twin modeling in plant breeding,Modern,FE9lY6OLJSo,Webinar: The benefits of using a digital twin in well construction,2018-09-28T07:19:51Z,1969.0,260,1,0
Digital twin modeling in plant breeding,Modern,1SyT_jxskGI,What is a digital twin?,2023-08-30T14:15:00Z,57.0,1063,28,14
Digital twin modeling in plant breeding,Modern,HqjZdGOMAY8,Webinar - BioDT use cases: unique demonstrators to test the biodiversity Digital Twin prototype,2022-09-28T07:56:48Z,3515.0,263,6,0
Digital twin modeling in plant breeding,Modern,Qc8E2DFVzdY,Nano Open: Digital Twins and AI - What's the Connection?,2024-06-25T07:14:37Z,3383.0,52,2,0
Digital twin modeling in plant breeding,Modern,x-n_Jawi3XY,[IPPS2022 Keynote]  Junqi Zhu - Developing a digital twin of perennial horti. production & supply...,2023-09-26T12:11:20Z,2676.0,96,1,0
Digital twin modeling in plant breeding,Modern,0rIZjOqb_x8,DLA2020 - Towards a Distributed Digital Twin of the Agricultural Landscape,2020-06-10T08:31:00Z,447.0,53,1,0
Digital twin modeling in plant breeding,Modern,nAJjtv1floY,"Rick van de Zedde, Wageningen University & Research (13.01.2023)",2023-01-18T08:28:55Z,1503.0,458,6,1
Digital twin modeling in plant breeding,Modern,iCVcmDbeg2c,Digital Twins in Agriculture,2022-09-13T03:14:15Z,4097.0,968,9,1
Digital twin modeling in plant breeding,Modern,UjO52RkDcgI,Digital Twins bringing Digital Transformation | Sunil Peer | TEDxPSUT,2023-05-26T16:18:53Z,1030.0,443,8,0
Digital twin modeling in plant breeding,Modern,eDjOeGLmdUI,T800c - What are Digital Twins,2023-05-07T09:48:51Z,1908.0,19,1,0
Digital twin modeling in plant breeding,Modern,A4j1RJsuwr8,"705: ML-Powered Precision Agriculture — with Feroz Sheikh, Jeremy Groeteke, and Thomas Jung",2023-08-15T14:43:55Z,5200.0,969,30,3
Digital twin modeling in plant breeding,Modern,0OTr_06U0n0,Digital Twins: The Link Between Real and Virtual Worlds,2024-07-10T21:30:15Z,1285.0,88,10,0
Digital twin modeling in plant breeding,Modern,M1ofj2aJy2M,IAIC 2022 Institute Paper- Application of Artificial Intelligence in Agricultural Digital Twins,2022-10-11T03:51:58Z,996.0,61,1,0
Digital twin modeling in plant breeding,Modern,5Q992P3BHHM,How Can You Fuel Your Digital Twin to Make It a Reality? | Schneider Electric,2019-12-19T14:00:10Z,1749.0,2031,33,2
Digital twin modeling in plant breeding,Modern,JV_zaco9lRc,Autonomous Greenhouses AGROS validation trial 2023 Autonomous controls,2023-07-13T11:28:25Z,182.0,587,5,0
Digital twin modeling in plant breeding,Modern,zTNYv61UTGQ,Growing tomatoes digitally (Subtitles available NL + ENG),2021-06-30T07:34:27Z,183.0,5043,69,2
